client_id;card_level;creator_employee_id;creation_utc;creation_place_id
151570;2;7567;2018-04-23 10:21:00;3
151576;2;7528;2018-04-23 15:51:00;2
151577;2;7528;2018-04-23 15:53:00;2
151578;2;7528;2018-04-23 16:02:00;2
151579;2;7528;2018-04-23 16:06:00;2
151583;2;7528;2018-04-23 16:52:00;2
151584;2;7528;2018-04-23 16:55:00;2
151585;2;7528;2018-04-23 16:57:00;2
151586;2;7499;2018-04-23 23:30:00;2
151587;2;7499;2018-04-23 23:34:00;2
151592;2;7563;2018-04-24 01:14:00;1
32085;3;2036;2014-01-15 11:09:00;2
151601;2;7519;2018-04-24 17:59:00;2
151600;2;7519;2018-04-24 17:56:00;2
151604;2;7564;2018-04-24 21:24:00;3
151605;2;7515;2018-04-24 22:33:00;1
151607;2;7564;2018-04-25 00:15:00;3
151608;2;7564;2018-04-25 00:23:00;3
151613;2;7554;2018-04-25 13:07:00;1
151614;2;7554;2018-04-25 13:09:00;1
151615;2;7554;2018-04-25 15:05:00;1
151616;2;7565;2018-04-25 15:08:00;3
151620;2;7437;2018-04-25 16:45:00;2
151621;2;7437;2018-04-25 16:47:00;2
151622;2;7437;2018-04-25 16:50:00;2
151628;2;7528;2018-04-25 17:26:00;2
151629;2;7528;2018-04-25 17:28:00;2
151630;2;7528;2018-04-25 17:31:00;2
151626;2;7528;2018-04-25 17:21:00;2
151599;3;7413;2018-04-24 17:43:00;7
151632;3;7515;2018-04-25 21:37:00;1
124580;2;7454;2017-02-22 23:25:00;3
151633;2;7564;2018-04-25 22:14:00;3
149458;3;7372;2018-03-28 20:54:00;1
151638;2;7564;2018-04-25 23:28:00;3
151639;2;7564;2018-04-25 23:34:00;3
151646;2;7499;2018-04-26 00:05:00;2
151647;2;7564;2018-04-26 00:08:00;3
151653;2;7567;2018-04-26 12:07:00;3
151654;2;7553;2018-04-26 13:01:00;1
151655;2;7558;2018-04-26 13:34:00;2
151662;2;7558;2018-04-26 16:35:00;2
151663;2;7558;2018-04-26 16:49:00;2
151664;2;7563;2018-04-26 19:39:00;1
151671;2;7499;2018-04-26 22:40:00;2
151675;2;7563;2018-04-27 02:24:00;1
151676;2;7563;2018-04-27 02:27:00;1
151677;2;7547;2018-04-27 12:34:00;2
151682;3;7515;2018-04-27 16:53:00;1
132121;2;7437;2017-07-09 09:45:00;2
151684;2;7562;2018-04-28 03:11:00;2
151689;2;7372;2018-04-28 04:01:00;1
151683;2;7413;2018-04-27 21:22:00;7
151690;2;7562;2018-04-28 04:05:00;2
151691;2;7372;2018-04-28 04:06:00;1
151698;2;7372;2018-04-28 04:21:00;1
140298;2;7279;2017-11-08 20:30:00;3
151699;2;7562;2018-04-28 04:28:00;2
150841;2;7562;2018-04-07 04:07:00;2
151703;2;7537;2018-04-28 08:41:00;3
151704;2;7537;2018-04-28 08:46:00;3
118103;3;5196;2016-11-07 16:32:00;1
151711;2;7545;2018-04-28 11:30:00;2
151712;2;7545;2018-04-28 12:18:00;2
151718;2;7554;2018-04-28 22:09:00;1
151720;2;7554;2018-04-28 22:12:00;1
151721;2;7562;2018-04-28 22:19:00;2
151722;2;7562;2018-04-28 22:21:00;2
151729;2;7547;2018-04-29 06:38:00;2
151730;2;7372;2018-04-29 06:41:00;1
148597;2;7551;2018-03-11 06:59:00;1
151736;2;7547;2018-04-29 10:48:00;2
151738;2;7570;2018-04-29 13:15:00;3
151739;2;7570;2018-04-29 13:19:00;3
151740;2;7454;2018-04-29 13:24:00;3
151742;2;7454;2018-04-29 13:48:00;1
151746;2;7537;2018-04-29 14:45:00;3
151747;2;7537;2018-04-29 14:51:00;3
151748;2;7570;2018-04-29 14:53:00;3
151749;2;7454;2018-04-29 14:58:00;1
151756;2;7558;2018-04-29 17:23:00;2
151757;2;7279;2018-04-29 17:32:00;3
151758;2;7279;2018-04-29 17:50:00;3
151765;2;7551;2018-04-29 21:08:00;1
151766;2;7567;2018-04-29 21:19:00;3
151773;2;7551;2018-04-29 22:39:00;1
151775;2;7567;2018-04-29 22:48:00;3
151776;2;7551;2018-04-30 00:27:00;1
151779;2;7562;2018-04-30 00:42:00;2
151784;2;7551;2018-04-30 03:24:00;1
151785;2;7551;2018-04-30 04:09:00;1
151787;2;7553;2018-04-30 11:07:00;1
151789;2;7553;2018-04-30 13:24:00;1
151795;3;7537;2018-04-30 18:42:00;3
151802;2;7372;2018-04-30 19:27:00;1
124011;3;7460;2017-02-11 13:15:00;1
126812;2;3033;2017-03-17 09:00:00;1
151803;2;7570;2018-04-30 19:32:00;2
151807;2;7564;2018-04-30 20:21:00;3
151808;2;7570;2018-04-30 20:31:00;2
151809;2;7570;2018-04-30 21:04:00;2
151817;2;7372;2018-05-01 02:41:00;1
151818;2;7372;2018-05-01 02:53:00;1
151819;2;7372;2018-05-01 02:55:00;1
151820;2;7372;2018-05-01 02:57:00;1
151825;2;7561;2018-05-01 07:41:00;3
151828;3;7553;2018-05-01 08:26:00;1
151835;2;7561;2018-05-01 10:25:00;3
151836;2;7561;2018-05-01 10:36:00;3
151837;3;7454;2018-05-01 11:07:00;1
151838;3;7454;2018-05-01 11:12:00;1
151840;2;7561;2018-05-01 11:38:00;3
151843;2;7567;2018-05-01 15:40:00;3
124659;3;7339;2017-02-23 15:17:00;3
124612;4;7463;2017-02-23 06:40:00;2
151850;2;7537;2018-05-01 22:14:00;3
151851;2;7537;2018-05-01 22:18:00;3
151856;2;7372;2018-05-01 23:14:00;1
151857;2;7372;2018-05-01 23:16:00;1
151858;2;7537;2018-05-02 04:30:00;3
113429;2;7437;2016-09-09 11:49:00;2
151861;2;7517;2018-05-02 16:14:00;1
151863;2;7517;2018-05-02 16:17:00;1
151362;3;7545;2018-04-20 14:23:00;2
151864;3;7517;2018-05-02 17:02:00;1
151871;2;7517;2018-05-02 17:20:00;1
99633;3;5183;2016-02-19 21:09:00;3
133290;2;7486;2017-08-17 22:15:00;1
57527;2;5169;2014-10-31 17:50:00;5
151852;2;7413;2018-05-01 23:00:00;7
151875;3;7437;2018-05-03 11:54:00;2
151881;2;7545;2018-05-03 16:46:00;2
151885;2;7515;2018-05-03 21:02:00;1
151887;2;7515;2018-05-03 21:40:00;1
151888;2;7515;2018-05-03 23:14:00;1
152887;2;7557;2018-05-04 07:35:00;2
152890;2;7557;2018-05-04 11:24:00;2
152891;2;7545;2018-05-04 12:42:00;2
152896;2;7567;2018-05-04 16:59:00;1
152897;2;7567;2018-05-04 17:04:00;1
152898;2;7567;2018-05-04 17:10:00;1
152899;3;7567;2018-05-04 17:26:00;1
152902;2;7499;2018-05-05 00:01:00;2
152903;2;7515;2018-05-05 02:52:00;1
152904;2;7515;2018-05-05 02:56:00;1
152905;2;7515;2018-05-05 03:00:00;1
152914;2;7572;2018-05-05 11:09:00;3
152916;2;7572;2018-05-05 11:35:00;3
122652;3;7448;2017-01-12 10:10:00;2
152922;2;7554;2018-05-05 15:38:00;1
152923;2;7554;2018-05-05 15:41:00;1
152924;2;7556;2018-05-05 16:48:00;2
152925;2;7556;2018-05-05 17:20:00;2
152930;2;7554;2018-05-05 18:55:00;1
152933;2;7537;2018-05-05 19:34:00;3
152934;2;7537;2018-05-05 19:38:00;3
152935;2;7537;2018-05-05 22:23:00;3
152936;2;7372;2018-05-05 23:27:00;1
152941;2;7565;2018-05-06 05:36:00;3
152942;2;7565;2018-05-06 06:35:00;3
152943;2;7565;2018-05-06 06:47:00;3
152948;2;7557;2018-05-06 10:15:00;2
152949;2;7557;2018-05-06 10:21:00;2
152950;2;7557;2018-05-06 10:25:00;2
152952;2;7517;2018-05-06 11:12:00;1
152955;2;7570;2018-05-06 12:34:00;3
152956;2;7558;2018-05-06 12:40:00;2
151884;2;7413;2018-05-03 18:34:00;7
152957;2;7553;2018-05-06 13:23:00;1
152958;2;7570;2018-05-06 13:39:00;3
152963;2;7553;2018-05-06 14:18:00;1
152964;2;7553;2018-05-06 14:20:00;1
152965;2;7558;2018-05-06 14:28:00;2
152970;2;7570;2018-05-06 16:14:00;3
152971;2;7570;2018-05-06 16:16:00;3
152972;2;7570;2018-05-06 16:18:00;3
152973;2;7570;2018-05-06 16:22:00;3
152978;2;7276;2018-05-06 16:33:00;2
152979;2;7276;2018-05-06 16:37:00;2
152980;2;7570;2018-05-06 16:38:00;3
152981;2;7276;2018-05-06 16:41:00;2
152987;2;7570;2018-05-06 17:04:00;3
152989;2;7558;2018-05-06 17:13:00;2
152991;2;7558;2018-05-06 18:10:00;2
152997;2;7372;2018-05-06 20:19:00;1
152998;2;7372;2018-05-06 21:08:00;1
152999;2;7556;2018-05-06 21:57:00;2
153000;2;7556;2018-05-06 22:02:00;2
153005;2;7561;2018-05-07 11:31:00;2
153006;2;7561;2018-05-07 12:30:00;2
153007;2;7561;2018-05-07 12:45:00;2
153008;2;7553;2018-05-07 13:38:00;1
153012;2;7519;2018-05-07 18:52:00;2
153014;2;7537;2018-05-07 21:41:00;3
153015;2;7437;2018-05-08 04:15:00;2
153016;2;7528;2018-05-08 06:30:00;2
152915;2;7572;2018-05-05 11:29:00;3
153026;2;7579;2018-05-08 13:46:00;1
153027;2;7579;2018-05-08 13:54:00;1
153029;2;7519;2018-05-08 15:18:00;2
153030;2;7519;2018-05-08 15:24:00;2
153034;2;7279;2018-05-08 20:05:00;3
153035;2;7574;2018-05-08 20:39:00;2
153036;2;7519;2018-05-08 21:06:00;2
153040;2;7519;2018-05-08 21:23:00;2
153041;2;7519;2018-05-08 21:25:00;2
153043;2;7574;2018-05-08 21:47:00;2
153045;2;7574;2018-05-08 22:20:00;2
153050;2;7561;2018-05-09 05:31:00;2
132051;2;7459;2017-07-08 03:16:00;3
153051;2;7565;2018-05-09 08:29:00;3
153056;2;7454;2018-05-09 08:43:00;1
153057;2;7454;2018-05-09 08:48:00;1
153059;2;7454;2018-05-09 11:13:00;1
153061;2;7454;2018-05-09 11:23:00;1
153066;2;7565;2018-05-09 11:58:00;3
153067;2;7565;2018-05-09 12:02:00;3
153068;2;7565;2018-05-09 12:14:00;3
153069;2;7567;2018-05-09 12:41:00;3
153070;2;7567;2018-05-09 12:54:00;3
153076;2;7577;2018-05-09 14:20:00;2
153077;2;7577;2018-05-09 14:24:00;2
147836;3;7537;2018-02-24 22:32:00;3
153082;2;7563;2018-05-09 21:26:00;1
153083;2;7570;2018-05-09 22:52:00;3
153084;2;7563;2018-05-09 23:57:00;1
153085;2;7562;2018-05-10 00:20:00;2
153093;2;7565;2018-05-10 15:49:00;3
146020;3;7279;2018-01-21 15:06:00;3
73257;2;5151;2015-05-06 22:22:00;2
143029;3;7515;2017-12-14 14:11:00;1
153104;2;7515;2018-05-10 23:39:00;1
153105;2;7515;2018-05-10 23:45:00;1
153106;2;7515;2018-05-10 23:53:00;1
153107;2;7515;2018-05-11 00:00:00;1
153113;2;7564;2018-05-11 00:34:00;3
153114;2;7564;2018-05-11 00:38:00;3
153115;2;7564;2018-05-11 00:42:00;3
153116;2;7564;2018-05-11 04:23:00;3
153120;2;7536;2018-05-11 07:15:00;1
153121;2;7536;2018-05-11 07:22:00;1
153122;2;7536;2018-05-11 07:25:00;1
153123;2;7536;2018-05-11 07:27:00;1
153127;2;7570;2018-05-11 16:13:00;3
140162;3;7512;2017-11-06 04:04:00;3
153129;2;7579;2018-05-11 17:18:00;1
153130;2;7579;2018-05-11 17:29:00;1
153136;2;7579;2018-05-11 19:00:00;1
153137;2;7579;2018-05-11 19:05:00;1
153138;2;7579;2018-05-11 19:09:00;1
153139;2;7577;2018-05-11 21:08:00;2
153145;2;7515;2018-05-11 21:59:00;1
153146;2;7537;2018-05-11 22:30:00;3
153148;2;7577;2018-05-12 02:34:00;2
64392;2;7247;2015-01-03 10:24:00;2
153149;2;7517;2018-05-12 06:35:00;1
153150;2;7536;2018-05-12 09:32:00;1
153157;2;7454;2018-05-12 12:27:00;1
153158;2;7582;2018-05-12 14:46:00;1
139744;2;7509;2017-10-30 13:30:00;1
153159;3;7582;2018-05-12 15:44:00;1
54101;3;5161;2014-09-30 17:23:00;2
153167;2;7561;2018-05-12 19:44:00;2
102506;4;7373;2016-03-21 12:17:00;2
123861;2;7459;2017-02-07 15:06:00;3
153171;2;7561;2018-05-12 22:57:00;2
153172;2;7561;2018-05-12 23:04:00;2
153173;3;7561;2018-05-12 23:08:00;2
153174;2;7561;2018-05-12 23:23:00;2
153175;2;7561;2018-05-12 23:40:00;2
153180;2;7537;2018-05-13 01:06:00;3
153181;2;7537;2018-05-13 01:13:00;3
153182;2;7561;2018-05-13 02:08:00;2
153183;2;7537;2018-05-13 04:06:00;3
150566;3;7551;2018-03-31 17:00:00;1
142800;4;7455;2017-12-08 23:27:00;3
153187;2;7570;2018-05-13 09:45:00;3
153193;2;7581;2018-05-13 16:40:00;1
153194;2;7574;2018-05-13 18:10:00;2
153195;2;7533;2018-05-13 20:11:00;1
153196;2;7533;2018-05-13 20:59:00;1
139903;3;7455;2017-11-02 09:35:00;3
153202;2;7578;2018-05-14 14:23:00;1
31468;3;1008;2013-12-28 15:26:00;3
153206;2;7279;2018-05-14 15:16:00;3
153208;2;7279;2018-05-14 15:23:00;3
43074;3;4114;2014-05-02 11:19:00;1
153214;2;7279;2018-05-14 15:50:00;3
153216;2;7499;2018-05-14 16:03:00;2
153217;3;7499;2018-05-14 16:08:00;2
153222;3;7499;2018-05-14 16:41:00;2
153224;2;7499;2018-05-14 19:14:00;2
153225;2;7499;2018-05-14 19:18:00;2
145107;2;5221;2018-01-03 21:53:00;2
153232;3;7437;2018-05-15 11:27:00;2
153233;2;7437;2018-05-15 11:31:00;2
153239;2;7545;2018-05-15 15:45:00;2
151481;2;7519;2018-04-21 20:58:00;2
153241;2;7545;2018-05-15 16:53:00;2
103647;2;7415;2016-04-11 13:14:00;2
153244;2;7536;2018-05-16 05:38:00;1
153245;2;7536;2018-05-16 07:21:00;1
153246;2;7577;2018-05-16 08:22:00;2
153248;2;7512;2018-05-16 17:13:00;3
103105;2;7419;2016-04-02 11:10:00;2
153254;2;7570;2018-05-16 19:20:00;3
151265;3;7563;2018-04-17 20:10:00;1
153255;2;7570;2018-05-16 19:34:00;3
153260;2;7570;2018-05-17 00:55:00;3
153261;2;7582;2018-05-17 02:05:00;1
153263;2;7582;2018-05-17 02:45:00;1
153269;2;7562;2018-05-17 19:21:00;2
153270;2;7577;2018-05-17 21:49:00;2
153271;2;7577;2018-05-17 21:51:00;2
153279;2;7570;2018-05-18 12:38:00;3
153280;2;7570;2018-05-18 12:45:00;3
153281;2;7570;2018-05-18 13:02:00;3
153282;3;7533;2018-05-18 14:44:00;1
153285;2;7499;2018-05-18 15:06:00;2
153291;2;7454;2018-05-18 17:55:00;3
153292;2;7499;2018-05-18 18:01:00;2
153295;2;7570;2018-05-18 21:26:00;3
153296;2;7570;2018-05-18 21:31:00;3
153297;2;7570;2018-05-18 22:02:00;3
153299;2;7570;2018-05-18 22:18:00;3
153303;2;7372;2018-05-18 23:17:00;1
124688;4;7412;2017-02-24 05:47:00;2
113599;3;7430;2016-09-21 15:22:00;3
153304;2;7570;2018-05-19 02:33:00;3
153305;2;7570;2018-05-19 02:42:00;3
153310;2;7562;2018-05-19 04:06:00;2
153311;2;7570;2018-05-19 04:28:00;3
153312;2;7570;2018-05-19 04:31:00;3
153313;2;7565;2018-05-19 10:54:00;3
153266;2;7413;2018-05-17 16:50:00;7
153317;2;7545;2018-05-19 13:04:00;2
153318;2;7545;2018-05-19 13:08:00;2
153319;2;7545;2018-05-19 13:15:00;2
153325;2;7545;2018-05-19 13:30:00;2
153328;2;7580;2018-05-19 14:50:00;1
153329;2;7577;2018-05-19 15:29:00;3
145935;3;7454;2018-01-20 15:11:00;3
153331;2;7580;2018-05-19 16:01:00;1
153332;2;7577;2018-05-19 16:03:00;3
153333;2;7577;2018-05-19 16:06:00;3
153339;2;7577;2018-05-19 17:41:00;3
153340;2;7577;2018-05-19 17:46:00;3
153341;2;7577;2018-05-19 18:14:00;3
153342;2;7577;2018-05-19 18:17:00;3
153348;1;7372;2018-05-19 18:28:00;1
153349;1;7372;2018-05-19 18:28:00;1
153350;1;7324;2018-05-19 18:28:00;1
153351;1;7372;2018-05-19 18:29:00;1
153356;1;7372;2018-05-19 18:31:00;1
153357;1;7372;2018-05-19 18:31:00;1
153358;1;7324;2018-05-19 18:31:00;1
153359;1;7372;2018-05-19 18:31:00;1
153365;1;7324;2018-05-19 18:33:00;1
153366;1;7372;2018-05-19 18:33:00;1
153367;1;7372;2018-05-19 18:34:00;1
153368;1;7324;2018-05-19 18:34:00;1
153369;1;7324;2018-05-19 18:35:00;1
153375;1;7372;2018-05-19 18:37:00;1
153376;1;7372;2018-05-19 18:38:00;1
153377;1;7372;2018-05-19 18:38:00;1
153378;1;7372;2018-05-19 18:39:00;1
153383;1;7372;2018-05-19 18:41:00;1
153384;1;7372;2018-05-19 18:41:00;1
153385;1;7372;2018-05-19 18:42:00;1
153386;1;7372;2018-05-19 18:42:00;1
153391;2;7572;2018-05-19 22:46:00;3
153392;2;7572;2018-05-19 22:57:00;3
153396;2;7582;2018-05-19 23:08:00;1
153395;2;7582;2018-05-19 23:01:00;1
153401;2;7519;2018-05-20 02:55:00;2
153405;2;7279;2018-05-20 07:04:00;3
153414;2;7557;2018-05-20 10:12:00;2
153413;3;7557;2018-05-20 10:08:00;2
142092;3;7372;2017-11-25 11:59:00;1
153419;2;7565;2018-05-20 13:38:00;3
153420;2;7565;2018-05-20 13:49:00;3
153421;2;7565;2018-05-20 13:52:00;3
153422;2;7565;2018-05-20 13:55:00;3
153429;2;7577;2018-05-20 18:41:00;2
153428;2;7577;2018-05-20 17:21:00;2
153434;2;7567;2018-05-20 23:27:00;3
153435;2;7567;2018-05-20 23:30:00;3
153441;2;7556;2018-05-21 03:27:00;2
153442;2;7567;2018-05-21 09:03:00;3
153443;2;7413;2018-05-21 10:13:00;7
153444;2;7448;2018-05-21 11:03:00;7
153449;2;7574;2018-05-21 11:19:00;7
153450;2;7574;2018-05-21 11:21:00;7
153451;2;7574;2018-05-21 11:24:00;7
153452;2;7574;2018-05-21 11:26:00;7
153457;2;7565;2018-05-21 14:13:00;3
153458;2;7545;2018-05-21 14:47:00;7
153466;2;7545;2018-05-21 15:49:00;7
153467;2;7545;2018-05-21 15:51:00;7
153468;2;7558;2018-05-21 15:53:00;7
153469;2;7545;2018-05-21 15:53:00;7
153475;2;7545;2018-05-21 16:02:00;7
153476;2;7545;2018-05-21 16:03:00;7
153478;2;7545;2018-05-21 16:05:00;7
153479;2;7558;2018-05-21 16:06:00;7
134081;3;7463;2017-09-02 14:17:00;3
32182;4;3066;2014-01-18 15:43:00;2
93562;2;7331;2015-12-22 13:55:00;2
153487;2;7512;2018-05-22 08:47:00;3
120763;3;7448;2016-12-24 13:26:00;2
153491;2;7519;2018-05-22 13:36:00;2
153492;2;7519;2018-05-22 13:38:00;2
153493;2;7279;2018-05-22 15:17:00;3
153497;2;7556;2018-05-22 22:12:00;2
153498;2;7556;2018-05-22 22:17:00;2
153499;2;7545;2018-05-23 13:26:00;2
153500;2;7545;2018-05-23 17:43:00;2
153505;2;7574;2018-05-23 21:27:00;2
153506;2;7570;2018-05-23 21:46:00;3
153507;2;7570;2018-05-23 21:52:00;3
153508;2;7570;2018-05-23 22:29:00;3
153509;2;7570;2018-05-23 22:36:00;3
124956;3;7460;2017-02-26 15:30:00;1
153513;2;7437;2018-05-24 11:31:00;2
153518;2;7515;2018-05-25 00:47:00;1
153519;2;7515;2018-05-25 01:06:00;1
153520;2;7515;2018-05-25 01:13:00;1
153521;2;7515;2018-05-25 01:15:00;1
153525;2;7557;2018-05-25 08:54:00;2
153526;2;7557;2018-05-25 09:17:00;2
153527;2;7557;2018-05-25 09:19:00;2
153528;2;7557;2018-05-25 09:20:00;2
153529;2;7557;2018-05-25 09:22:00;2
153534;2;7557;2018-05-25 09:27:00;2
153535;2;7557;2018-05-25 09:29:00;2
153536;2;7557;2018-05-25 09:30:00;2
153537;2;7557;2018-05-25 09:31:00;2
153542;2;7557;2018-05-25 09:40:00;2
153543;2;7557;2018-05-25 09:41:00;2
153544;2;7557;2018-05-25 09:42:00;2
153545;2;7557;2018-05-25 09:43:00;2
153551;2;7557;2018-05-25 10:04:00;2
153552;2;7557;2018-05-25 10:23:00;2
153553;2;7557;2018-05-25 10:25:00;2
153554;2;7580;2018-05-25 10:34:00;1
147851;2;7448;2018-02-25 03:55:00;3
147852;2;7448;2018-02-25 04:13:00;3
153561;2;7565;2018-05-25 15:36:00;3
153562;2;7570;2018-05-25 15:41:00;1
153567;2;7565;2018-05-25 19:31:00;3
153568;2;7372;2018-05-25 20:33:00;1
153569;2;7372;2018-05-25 20:34:00;1
153571;2;7577;2018-05-25 21:14:00;2
153578;2;7372;2018-05-25 22:29:00;1
153579;2;7454;2018-05-25 22:46:00;3
153580;2;7454;2018-05-25 22:54:00;3
153583;2;7512;2018-05-26 06:55:00;3
153584;2;7581;2018-05-26 08:44:00;1
153585;2;7581;2018-05-26 09:34:00;1
153587;3;7575;2018-05-26 10:06:00;2
153592;2;7575;2018-05-26 10:58:00;2
153593;2;7575;2018-05-26 11:02:00;2
153594;2;7575;2018-05-26 11:13:00;2
153600;2;7579;2018-05-26 15:02:00;1
153601;2;7579;2018-05-26 15:16:00;1
153603;2;7579;2018-05-26 15:29:00;1
153604;2;7579;2018-05-26 15:37:00;1
153608;2;7572;2018-05-26 17:58:00;3
153609;2;7572;2018-05-26 18:01:00;3
153610;2;7572;2018-05-26 18:05:00;3
153611;2;7572;2018-05-26 18:07:00;3
134313;5;7412;2017-09-09 17:38:00;2
153613;2;7372;2018-05-27 00:09:00;1
153614;2;7279;2018-05-27 01:20:00;3
153615;2;7279;2018-05-27 01:23:00;3
153616;3;7372;2018-05-27 02:15:00;1
153621;2;7460;2018-05-27 13:18:00;1
153622;2;7324;2018-05-27 13:21:00;1
153623;2;7460;2018-05-27 14:26:00;1
153624;2;7460;2018-05-27 14:39:00;1
153632;2;7582;2018-05-28 05:45:00;1
153633;2;7582;2018-05-28 05:52:00;1
153638;2;7545;2018-05-28 13:00:00;2
153639;2;7545;2018-05-28 13:07:00;2
153640;2;7580;2018-05-28 13:10:00;1
153641;2;7580;2018-05-28 13:13:00;1
153644;2;7565;2018-05-28 17:02:00;3
153642;2;7413;2018-05-28 14:21:00;7
153647;2;7580;2018-05-28 17:53:00;1
153651;2;7512;2018-05-28 21:47:00;3
120593;4;7438;2016-12-19 04:33:00;2
153652;2;7533;2018-05-29 05:41:00;1
153659;2;7279;2018-05-29 10:54:00;3
153660;2;7279;2018-05-29 10:57:00;3
153661;2;7279;2018-05-29 11:00:00;3
153662;2;7279;2018-05-29 11:04:00;3
153669;2;7578;2018-05-29 16:46:00;1
153670;2;7578;2018-05-29 16:59:00;1
153671;2;7578;2018-05-29 17:04:00;1
153673;2;7578;2018-05-29 18:16:00;1
153679;2;7279;2018-05-29 19:25:00;3
153680;2;7279;2018-05-29 19:29:00;3
153681;2;7570;2018-05-29 20:05:00;3
142987;3;7523;2017-12-13 09:11:00;1
153686;2;7533;2018-05-30 09:55:00;1
153687;2;7533;2018-05-30 09:58:00;1
153688;2;7533;2018-05-30 11:13:00;1
153693;2;7533;2018-05-30 12:09:00;1
153695;2;7372;2018-05-30 16:25:00;1
153696;2;7372;2018-05-30 16:39:00;1
153697;2;7372;2018-05-30 16:52:00;1
153702;2;7515;2018-05-30 22:19:00;1
151610;5;7437;2018-04-25 10:10:00;2
91084;2;7275;2015-11-25 14:49:00;2
153708;2;7570;2018-05-31 14:28:00;3
153709;2;7580;2018-05-31 14:29:00;1
153710;2;7580;2018-05-31 14:53:00;1
153711;2;7570;2018-05-31 14:53:00;3
33922;5;3033;2014-02-10 21:08:00;3
153723;2;7570;2018-05-31 19:51:00;3
153098;2;7515;2018-05-10 21:45:00;1
153724;2;7537;2018-06-01 00:11:00;3
153715;2;7413;2018-05-31 17:53:00;7
153729;2;7536;2018-06-01 07:17:00;1
153734;2;7536;2018-06-01 10:31:00;1
153737;2;7570;2018-06-01 13:50:00;3
81116;3;7318;2015-08-20 20:32:00;3
144984;2;7420;2018-01-01 19:25:00;3
153741;2;7582;2018-06-01 19:43:00;1
133047;3;7475;2017-08-10 14:03:00;1
153745;2;7582;2018-06-01 20:57:00;1
153746;2;7582;2018-06-01 21:45:00;1
153747;2;7582;2018-06-01 21:59:00;1
153748;2;7537;2018-06-01 22:02:00;3
153754;2;7372;2018-06-01 22:49:00;1
153755;2;7537;2018-06-01 23:33:00;3
153756;2;7372;2018-06-01 23:38:00;1
153757;2;7537;2018-06-01 23:41:00;3
153744;3;7582;2018-06-01 20:09:00;1
153762;2;7372;2018-06-02 05:05:00;1
153763;2;7579;2018-06-02 09:39:00;1
153764;2;7579;2018-06-02 09:42:00;1
153768;2;7512;2018-06-02 14:42:00;3
153769;2;7536;2018-06-02 15:22:00;1
153770;2;7536;2018-06-02 15:47:00;1
153771;2;7536;2018-06-02 15:53:00;1
153779;2;7578;2018-06-02 22:34:00;1
133728;4;7454;2017-08-29 00:38:00;3
153781;2;7372;2018-06-03 10:22:00;1
153786;2;7279;2018-06-03 14:56:00;3
153787;2;7279;2018-06-03 14:58:00;3
153788;2;7279;2018-06-03 15:00:00;3
153789;2;7279;2018-06-03 15:03:00;3
153793;2;7536;2018-06-03 19:01:00;1
153794;2;7512;2018-06-03 20:21:00;3
153795;2;7512;2018-06-03 20:25:00;3
153796;2;7512;2018-06-03 20:29:00;3
153801;2;7570;2018-06-04 04:32:00;3
153802;2;7579;2018-06-04 13:37:00;1
153811;2;7579;2018-06-04 18:07:00;1
153812;2;7579;2018-06-04 18:12:00;1
153813;2;7579;2018-06-04 18:17:00;1
134053;2;7479;2017-09-02 05:29:00;2
153818;2;7564;2018-06-05 01:55:00;3
153819;2;7564;2018-06-05 01:59:00;3
153820;2;7564;2018-06-05 02:05:00;3
153821;2;7564;2018-06-05 02:12:00;3
153826;2;7533;2018-06-05 12:42:00;1
153828;2;7512;2018-06-05 13:02:00;3
153829;2;7512;2018-06-05 13:19:00;3
153830;2;7512;2018-06-05 14:05:00;3
153838;2;7579;2018-06-05 17:35:00;1
153844;2;7455;2018-06-05 19:50:00;3
153845;2;7578;2018-06-05 22:07:00;1
153846;2;7455;2018-06-05 22:12:00;3
153847;2;7455;2018-06-05 22:28:00;3
153848;2;7578;2018-06-05 22:29:00;1
153853;2;7578;2018-06-06 00:38:00;1
153854;2;7580;2018-06-06 11:24:00;1
153855;2;7580;2018-06-06 11:28:00;1
153859;2;7536;2018-06-06 16:10:00;1
54610;4;3063;2014-10-11 16:45:00;2
153860;2;7536;2018-06-06 16:31:00;1
153867;2;7578;2018-06-06 22:27:00;1
153868;2;7578;2018-06-06 22:57:00;1
153869;2;7578;2018-06-07 00:15:00;1
153870;2;7578;2018-06-07 00:22:00;1
153872;2;7565;2018-06-07 07:44:00;1
153877;2;7570;2018-06-07 11:37:00;3
153878;2;7570;2018-06-07 11:40:00;3
153879;2;7570;2018-06-07 11:47:00;3
153881;2;7570;2018-06-07 11:53:00;3
153889;2;7580;2018-06-07 17:00:00;1
153891;2;7582;2018-06-07 17:52:00;3
153892;2;7454;2018-06-07 22:01:00;3
153901;2;7533;2018-06-08 08:43:00;1
153902;2;7533;2018-06-08 08:46:00;1
153904;2;7533;2018-06-08 09:45:00;1
153905;2;7533;2018-06-08 09:53:00;1
151542;2;7454;2018-04-22 14:09:00;3
153910;2;7557;2018-06-08 12:16:00;3
153911;2;7533;2018-06-08 12:29:00;1
153912;2;7533;2018-06-08 12:36:00;1
153917;2;7533;2018-06-08 13:06:00;1
153918;3;7533;2018-06-08 13:18:00;1
153919;2;7455;2018-06-08 13:21:00;3
153920;2;7533;2018-06-08 13:21:00;1
