visit_id;client_id;place_id;start_utc;finish_utc
602758;127489;1;2018-10-26 10:19:00;2018-10-26 15:17:00
602759;151767;3;2018-10-26 10:21:00;2018-10-26 14:30:00
602760;158985;1;2018-10-26 10:58:00;2018-10-26 13:24:00
602761;158633;1;2018-10-26 10:58:00;2018-10-26 13:24:00
602762;159193;1;2018-10-26 10:58:00;2018-10-26 13:25:00
602763;159188;1;2018-10-26 10:58:00;2018-10-26 13:25:00
602764;147925;1;2018-10-26 10:59:00;2018-10-26 12:28:00
602765;17718;3;2018-10-26 11:02:00;2018-10-26 12:15:00
602766;72728;3;2018-10-26 11:02:00;2018-10-26 12:16:00
602767;156293;1;2018-10-26 11:14:00;2018-10-27 02:17:00
602768;159578;1;2018-10-26 11:22:00;2018-10-26 13:31:00
602769;159580;1;2018-10-26 11:27:00;2018-10-27 02:18:00
602770;151876;3;2018-10-26 11:30:00;2018-10-26 14:01:00
602771;131478;3;2018-10-26 11:30:00;2018-10-26 12:08:00
602772;78261;1;2018-10-26 11:34:00;2018-10-26 18:47:00
602773;62405;3;2018-10-26 11:35:00;2018-10-26 11:35:00
602774;143040;1;2018-10-26 11:37:00;2018-10-26 19:22:00
602775;159581;3;2018-10-26 11:41:00;2018-10-26 14:00:00
602776;155947;1;2018-10-26 11:41:00;2018-10-26 16:54:00
602777;155794;1;2018-10-26 11:41:00;2018-10-26 16:53:00
602778;143313;3;2018-10-26 11:41:00;2018-10-26 20:31:00
602779;59429;3;2018-10-26 11:54:00;2018-10-26 14:35:00
602780;145535;3;2018-10-26 11:59:00;2018-10-26 13:59:00
602781;136895;3;2018-10-26 11:59:00;2018-10-26 14:04:00
602782;157786;3;2018-10-26 12:05:00;2018-10-26 13:53:00
602783;158978;3;2018-10-26 12:05:00;2018-10-26 13:53:00
602784;157792;3;2018-10-26 12:05:00;2018-10-26 15:04:00
602785;158976;3;2018-10-26 12:06:00;2018-10-26 15:04:00
602786;159582;3;2018-10-26 12:10:00;2018-10-26 14:00:00
602787;65038;3;2018-10-26 12:11:00;2018-10-26 14:36:00
602788;149450;3;2018-10-26 12:14:00;2018-10-26 20:32:00
602789;62002;1;2018-10-26 12:34:00;2018-10-26 19:21:00
602790;131478;1;2018-10-26 12:37:00;2018-10-26 14:28:00
602791;51787;1;2018-10-26 12:42:00;2018-10-26 19:21:00
602792;147925;3;2018-10-26 12:52:00;2018-10-26 19:18:00
602793;140861;3;2018-10-26 13:02:00;2018-10-26 17:30:00
602794;147164;1;2018-10-26 13:02:00;2018-10-26 14:42:00
602795;158623;1;2018-10-26 13:03:00;2018-10-26 14:38:00
602796;27087;3;2018-10-26 13:29:00;2018-10-26 13:35:00
602797;154458;3;2018-10-26 13:32:00;2018-10-26 13:49:00
602798;79305;1;2018-10-26 13:34:00;2018-10-26 17:43:00
602799;159584;3;2018-10-26 13:37:00;2018-10-26 17:30:00
602800;48448;3;2018-10-26 13:39:00;2018-10-26 15:00:00
602801;85196;1;2018-10-26 13:41:00;2018-10-26 14:24:00
602802;84416;1;2018-10-26 13:41:00;2018-10-26 17:05:00
602803;96535;3;2018-10-26 13:42:00;2018-10-26 15:07:00
602804;43587;1;2018-10-26 13:45:00;2018-10-26 17:05:00
602805;159585;3;2018-10-26 13:45:00;2018-10-26 17:30:00
602806;159586;3;2018-10-26 13:50:00;2018-10-26 17:30:00
602807;151543;3;2018-10-26 13:51:00;2018-10-26 17:10:00
602808;158950;3;2018-10-26 13:52:00;2018-10-26 17:10:00
602809;158985;1;2018-10-26 14:00:00;2018-10-26 17:14:00
602810;158633;1;2018-10-26 14:00:00;2018-10-26 17:14:00
602811;159587;3;2018-10-26 14:20:00;2018-10-26 17:30:00
602812;152924;3;2018-10-26 14:23:00;2018-10-26 14:40:00
602813;159056;1;2018-10-26 14:41:00;2018-10-26 16:00:00
602814;159176;1;2018-10-26 14:41:00;2018-10-26 15:09:00
602815;66563;3;2018-10-26 14:42:00;2018-10-26 16:10:00
602816;159589;1;2018-10-26 14:47:00;2018-10-26 16:01:00
602817;159590;1;2018-10-26 14:57:00;2018-10-26 16:01:00
602818;156021;3;2018-10-26 15:14:00;2018-10-26 20:36:00
602819;155793;1;2018-10-26 15:14:00;2018-10-26 16:53:00
602820;158598;1;2018-10-26 15:21:00;2018-10-26 17:42:00
602821;133728;3;2018-10-26 15:22:00;2018-10-26 19:08:00
602822;159303;3;2018-10-26 15:22:00;2018-10-26 17:30:00
602823;153003;1;2018-10-26 15:24:00;2018-10-26 17:40:00
602824;159595;1;2018-10-26 15:29:00;2018-10-26 17:42:00
602825;159598;1;2018-10-26 15:34:00;2018-10-26 17:40:00
602826;159599;1;2018-10-26 15:38:00;2018-10-26 17:42:00
602827;157797;3;2018-10-26 15:41:00;2018-10-26 17:21:00
602828;159600;1;2018-10-26 15:42:00;2018-10-26 17:42:00
602829;84299;1;2018-10-26 15:43:00;2018-10-27 06:19:00
602830;24063;1;2018-10-26 15:44:00;2018-10-26 16:58:00
601744;157805;3;2018-10-20 17:05:00;2018-10-20 18:37:00
601745;157785;3;2018-10-20 17:05:00;2018-10-20 18:36:00
601746;158689;3;2018-10-20 17:05:00;2018-10-20 18:37:00
601747;158693;3;2018-10-20 17:13:00;2018-10-20 19:15:00
601748;157786;3;2018-10-20 17:13:00;2018-10-20 19:14:00
601749;158977;3;2018-10-20 17:13:00;2018-10-20 19:15:00
601750;158974;3;2018-10-20 17:13:00;2018-10-20 19:15:00
601751;158979;3;2018-10-20 17:13:00;2018-10-20 19:15:00
601752;159364;1;2018-10-20 17:34:00;2018-10-20 20:21:00
601753;87621;3;2018-10-20 17:36:00;2018-10-20 20:36:00
601754;87619;3;2018-10-20 17:36:00;2018-10-20 20:37:00
601755;155947;1;2018-10-20 17:44:00;2018-10-20 18:00:00
601756;128640;3;2018-10-20 17:57:00;2018-10-20 19:30:00
601757;154798;1;2018-10-20 17:58:00;2018-10-20 18:42:00
601758;102142;1;2018-10-20 18:16:00;2018-10-20 20:00:00
601759;98537;1;2018-10-20 18:17:00;2018-10-20 20:00:00
601760;158812;1;2018-10-20 18:32:00;2018-10-20 21:58:00
601761;159209;1;2018-10-20 18:32:00;2018-10-20 21:55:00
601762;142854;1;2018-10-20 18:32:00;2018-10-20 21:56:00
601763;158663;1;2018-10-20 18:32:00;2018-10-20 21:56:00
601764;40119;3;2018-10-20 18:33:00;2018-10-20 18:56:00
601765;38893;3;2018-10-20 18:34:00;2018-10-20 18:56:00
601766;153380;1;2018-10-20 18:39:00;2018-10-20 20:53:00
601767;148697;3;2018-10-20 18:39:00;2018-10-20 20:03:00
601768;151803;3;2018-10-20 18:46:00;2018-10-20 22:25:00
601769;158596;3;2018-10-20 18:47:00;2018-10-20 22:24:00
601770;17568;1;2018-10-20 18:53:00;2018-10-21 03:42:00
601771;125497;1;2018-10-20 18:54:00;2018-10-20 19:53:00
601772;157514;3;2018-10-20 18:54:00;2018-10-20 20:09:00
601773;143313;3;2018-10-20 18:54:00;2018-10-21 05:20:00
601774;157513;3;2018-10-20 18:54:00;2018-10-20 20:09:00
601775;140895;1;2018-10-20 18:55:00;2018-10-20 19:53:00
601776;140894;1;2018-10-20 18:55:00;2018-10-20 19:54:00
601777;157989;3;2018-10-20 18:59:00;2018-10-21 05:21:00
601778;155932;3;2018-10-20 19:01:00;2018-10-21 09:00:00
601779;155931;3;2018-10-20 19:05:00;2018-10-21 09:00:00
601780;134448;1;2018-10-20 19:08:00;2018-10-20 22:00:00
601781;158979;3;2018-10-20 19:34:00;2018-10-20 20:55:00
601782;151755;3;2018-10-20 19:34:00;2018-10-20 21:39:00
601783;158974;3;2018-10-20 19:34:00;2018-10-20 20:55:00
601784;158693;3;2018-10-20 19:34:00;2018-10-20 20:55:00
601785;157786;3;2018-10-20 19:34:00;2018-10-20 20:55:00
601786;136730;3;2018-10-20 19:38:00;2018-10-21 04:48:00
601787;159197;1;2018-10-20 19:40:00;2018-10-20 21:55:00
601788;139926;1;2018-10-20 19:41:00;2018-10-21 06:18:00
601789;159366;3;2018-10-20 19:54:00;2018-10-20 21:40:00
601790;159367;3;2018-10-20 19:55:00;2018-10-20 20:05:00
601791;159368;3;2018-10-20 20:01:00;2018-10-20 22:24:00
601792;159369;3;2018-10-20 20:07:00;2018-10-20 22:24:00
601793;73293;1;2018-10-20 20:07:00;2018-10-21 09:18:00
601794;159370;3;2018-10-20 20:09:00;2018-10-20 21:18:00
601795;137258;3;2018-10-20 20:10:00;2018-10-21 02:14:00
601796;159371;3;2018-10-20 20:22:00;2018-10-20 21:40:00
601797;151767;3;2018-10-20 20:26:00;2018-10-21 04:47:00
601798;155849;1;2018-10-20 20:31:00;2018-10-21 08:25:00
601799;150922;3;2018-10-20 20:33:00;2018-10-21 06:12:00
601800;157797;3;2018-10-20 20:35:00;2018-10-20 21:22:00
601801;157805;3;2018-10-20 20:35:00;2018-10-20 21:22:00
601802;149183;3;2018-10-20 20:45:00;2018-10-21 03:13:00
601803;107336;3;2018-10-20 20:45:00;2018-10-21 03:13:00
601804;147925;1;2018-10-20 20:48:00;2018-10-21 04:45:00
601805;159372;3;2018-10-20 20:49:00;2018-10-20 21:39:00
601806;159374;3;2018-10-20 20:50:00;2018-10-20 21:39:00
601807;29771;3;2018-10-20 20:52:00;2018-10-21 04:49:00
601808;107337;3;2018-10-20 20:52:00;2018-10-21 03:31:00
601809;159029;1;2018-10-20 20:59:00;2018-10-20 21:30:00
601810;147968;1;2018-10-20 21:02:00;2018-10-21 06:30:00
601811;159008;1;2018-10-20 21:04:00;2018-10-21 07:36:00
601812;62405;3;2018-10-20 21:04:00;2018-10-21 04:52:00
601813;107136;3;2018-10-20 21:07:00;2018-10-21 03:32:00
601814;26094;1;2018-10-20 21:07:00;2018-10-21 04:47:00
601815;158366;3;2018-10-20 21:08:00;2018-10-21 04:53:00
601816;157810;3;2018-10-20 21:09:00;2018-10-20 21:11:00
601817;158977;3;2018-10-20 21:09:00;2018-10-20 21:11:00
601818;149457;1;2018-10-20 21:12:00;2018-10-21 06:30:00
601819;140895;1;2018-10-20 21:14:00;2018-10-21 09:34:00
601820;125497;1;2018-10-20 21:14:00;2018-10-21 09:35:00
601821;140894;1;2018-10-20 21:14:00;2018-10-21 09:25:00
601822;120626;1;2018-10-20 21:16:00;2018-10-21 05:15:00
601823;159376;3;2018-10-20 21:19:00;2018-10-21 02:14:00
601824;127489;1;2018-10-20 21:26:00;2018-10-21 05:03:00
601825;103147;1;2018-10-20 21:28:00;2018-10-21 03:38:00
601826;53207;1;2018-10-20 21:28:00;2018-10-21 04:47:00
601827;153309;1;2018-10-20 21:29:00;2018-10-21 07:35:00
601828;102995;1;2018-10-20 21:30:00;2018-10-21 06:37:00
601829;147300;1;2018-10-20 21:34:00;2018-10-21 03:41:00
601830;45200;1;2018-10-20 21:40:00;2018-10-21 03:43:00
601831;45199;1;2018-10-20 21:41:00;2018-10-21 05:45:00
601832;116193;1;2018-10-20 21:41:00;2018-10-21 04:58:00
601833;159377;1;2018-10-20 21:53:00;2018-10-21 04:17:00
601834;159378;3;2018-10-20 22:04:00;2018-10-21 03:45:00
601835;159380;3;2018-10-20 22:10:00;2018-10-21 06:15:00
601836;24425;1;2018-10-20 22:15:00;2018-10-21 04:47:00
601837;159381;3;2018-10-20 22:17:00;2018-10-21 00:24:00
601838;100301;1;2018-10-20 22:20:00;2018-10-20 22:48:00
601839;159382;3;2018-10-20 22:21:00;2018-10-19 21:13:00
601840;159382;3;2018-10-20 22:22:00;2018-10-21 00:24:00
601841;139656;3;2018-10-20 22:32:00;2018-10-21 05:40:00
601842;159385;1;2018-10-20 22:34:00;2018-10-20 20:10:00
601843;157807;3;2018-10-20 22:36:00;2018-10-21 02:59:00
601844;158520;3;2018-10-20 22:39:00;2018-10-21 06:11:00
601845;85979;3;2018-10-20 22:41:00;2018-10-21 03:01:00
601846;157957;1;2018-10-20 22:45:00;2018-10-21 04:59:00
601847;158663;1;2018-10-20 22:47:00;2018-10-21 04:59:00
601848;159389;3;2018-10-20 22:47:00;2018-10-21 05:40:00
601849;142854;1;2018-10-20 22:48:00;2018-10-21 04:59:00
601850;159209;1;2018-10-20 22:50:00;2018-10-21 04:59:00
601851;159390;3;2018-10-20 22:54:00;2018-10-21 01:39:00
601852;159391;3;2018-10-20 22:57:00;2018-10-21 01:39:00
601853;159392;3;2018-10-20 23:01:00;2018-10-21 01:38:00
601854;145210;3;2018-10-20 23:02:00;2018-10-21 04:49:00
601855;158975;3;2018-10-20 23:39:00;2018-10-21 00:33:00
601856;157791;3;2018-10-20 23:39:00;2018-10-21 00:33:00
601857;111797;1;2018-10-21 00:51:00;2018-10-21 01:57:00
601858;101855;1;2018-10-21 00:52:00;2018-10-21 01:43:00
601859;101854;1;2018-10-21 00:52:00;2018-10-21 01:56:00
601860;159193;1;2018-10-21 00:55:00;2018-10-21 02:54:00
601861;157791;3;2018-10-21 00:55:00;2018-10-21 02:20:00
601862;158985;1;2018-10-21 00:55:00;2018-10-21 02:54:00
601863;145795;1;2018-10-21 01:49:00;2018-10-21 05:24:00
601864;158467;1;2018-10-21 02:14:00;2018-10-21 06:15:00
601865;158468;1;2018-10-21 02:14:00;2018-10-21 05:55:00
601866;159394;3;2018-10-21 03:09:00;2018-10-21 03:09:00
601867;159395;3;2018-10-21 03:12:00;2018-10-21 03:13:00
601868;159396;1;2018-10-21 04:21:00;2018-10-21 06:47:00
601869;151767;3;2018-10-21 05:00:00;2018-10-21 05:19:00
601870;92752;3;2018-10-21 05:03:00;2018-10-21 13:30:00
601871;143040;1;2018-10-21 05:18:00;2018-10-21 18:45:00
601872;158973;3;2018-10-21 06:05:00;2018-10-21 09:30:00
601873;157804;3;2018-10-21 06:05:00;2018-10-21 09:31:00
601874;157785;3;2018-10-21 06:07:00;2018-10-21 09:34:00
601875;158689;3;2018-10-21 06:17:00;2018-10-21 09:31:00
601876;155586;3;2018-10-21 06:18:00;2018-10-21 08:16:00
601877;157775;3;2018-10-21 06:18:00;2018-10-21 09:31:00
601878;158952;3;2018-10-21 06:35:00;2018-10-21 09:33:00
601879;142559;1;2018-10-21 06:50:00;2018-10-21 14:30:00
601880;140845;1;2018-10-21 06:55:00;2018-10-21 14:30:00
601881;64067;1;2018-10-21 06:58:00;2018-10-21 10:31:00
601882;124924;1;2018-10-21 06:58:00;2018-10-21 10:32:00
601883;159397;1;2018-10-21 06:59:00;2018-10-21 14:30:00
601884;140844;1;2018-10-21 07:02:00;2018-10-21 12:36:00
601885;159398;1;2018-10-21 07:04:00;2018-10-21 14:30:00
601886;142558;1;2018-10-21 07:47:00;2018-10-21 14:30:00
601887;153002;1;2018-10-21 08:16:00;2018-10-21 10:32:00
601888;153003;1;2018-10-21 08:16:00;2018-10-21 10:32:00
601889;74704;3;2018-10-21 08:30:00;2018-10-21 14:56:00
601890;143383;1;2018-10-21 08:57:00;2018-10-21 14:18:00
601891;158949;3;2018-10-21 09:09:00;2018-10-21 11:55:00
601892;158978;3;2018-10-21 09:09:00;2018-10-21 11:55:00
601893;158933;1;2018-10-21 09:10:00;2018-10-21 12:27:00
601894;158796;1;2018-10-21 09:13:00;2018-10-21 12:26:00
601895;91425;1;2018-10-21 09:16:00;2018-10-21 10:27:00
601896;158394;1;2018-10-21 09:49:00;2018-10-21 15:07:00
601897;158395;1;2018-10-21 09:50:00;2018-10-21 15:07:00
601898;158972;3;2018-10-21 09:54:00;2018-10-21 11:58:00
601899;158950;3;2018-10-21 09:55:00;2018-10-21 11:58:00
601900;158985;1;2018-10-21 10:01:00;2018-10-21 12:39:00
601901;159193;1;2018-10-21 10:01:00;2018-10-21 12:39:00
601902;153380;1;2018-10-21 10:01:00;2018-10-21 12:38:00
601903;159212;1;2018-10-21 10:02:00;2018-10-21 12:39:00
601904;158942;1;2018-10-21 10:06:00;2018-10-21 12:39:00
601905;159210;1;2018-10-21 10:15:00;2018-10-21 13:38:00
601906;158812;1;2018-10-21 10:15:00;2018-10-21 13:39:00
601907;130554;1;2018-10-21 10:23:00;2018-10-21 12:27:00
601908;127077;1;2018-10-21 10:23:00;2018-10-21 12:27:00
601909;128526;3;2018-10-21 10:28:00;2018-10-21 14:56:00
601910;144978;3;2018-10-21 10:28:00;2018-10-21 14:55:00
601911;123765;3;2018-10-21 10:36:00;2018-10-21 13:59:00
601912;158951;3;2018-10-21 10:40:00;2018-10-21 13:04:00
601913;158691;3;2018-10-21 10:40:00;2018-10-21 13:04:00
602831;55725;1;2018-10-26 15:45:00;2018-10-26 16:59:00
602832;159597;3;2018-10-26 15:52:00;2018-10-26 12:05:00
602833;159597;3;2018-10-26 15:53:00;2018-10-26 14:25:00
602834;74878;1;2018-10-26 15:55:00;2018-10-26 16:49:00
602835;152894;3;2018-10-26 15:55:00;2018-10-26 20:43:00
602836;152893;3;2018-10-26 15:56:00;2018-10-26 20:37:00
602837;156020;3;2018-10-26 15:56:00;2018-10-26 20:37:00
602838;156022;3;2018-10-26 15:56:00;2018-10-26 20:38:00
602839;159594;3;2018-10-26 16:00:00;2018-10-26 15:25:00
602840;159594;3;2018-10-26 16:02:00;2018-10-26 14:20:00
602841;158978;3;2018-10-26 16:04:00;2018-10-26 19:15:00
602842;157786;3;2018-10-26 16:04:00;2018-10-26 19:15:00
602843;150784;3;2018-10-26 16:04:00;2018-10-26 19:36:00
602844;151758;3;2018-10-26 16:07:00;2018-10-27 07:03:00
602845;95832;3;2018-10-26 16:12:00;2018-10-26 19:06:00
602846;158948;3;2018-10-26 16:18:00;2018-10-26 20:55:00
602847;158963;3;2018-10-26 16:18:00;2018-10-26 20:53:00
602848;158964;3;2018-10-26 16:18:00;2018-10-26 20:53:00
602849;157802;3;2018-10-26 16:20:00;2018-10-26 18:38:00
602850;155596;3;2018-10-26 16:22:00;2018-10-26 18:37:00
602851;159577;3;2018-10-26 16:28:00;2018-10-26 17:08:00
602852;123505;1;2018-10-26 16:34:00;2018-10-26 18:50:00
602853;69151;1;2018-10-26 16:34:00;2018-10-26 18:46:00
602854;159602;1;2018-10-26 16:39:00;2018-10-26 18:37:00
602855;158952;3;2018-10-26 16:41:00;2018-10-26 18:43:00
602856;159604;1;2018-10-26 16:42:00;2018-10-26 18:37:00
602857;158977;3;2018-10-26 16:42:00;2018-10-26 18:43:00
602858;143383;1;2018-10-26 17:12:00;2018-10-27 04:19:00
602859;146282;1;2018-10-26 17:12:00;2018-10-27 04:12:00
602860;146281;1;2018-10-26 17:13:00;2018-10-27 04:12:00
602861;153033;1;2018-10-26 17:16:00;2018-10-26 23:43:00
602862;159608;1;2018-10-26 17:18:00;2018-10-26 23:49:00
602863;103049;1;2018-10-26 17:19:00;2018-10-27 06:10:00
602864;117362;3;2018-10-26 17:22:00;2018-10-26 18:00:00
602865;146283;1;2018-10-26 17:24:00;2018-10-27 04:13:00
602866;153032;1;2018-10-26 17:36:00;2018-10-26 23:43:00
602867;156270;1;2018-10-26 17:37:00;2018-10-26 23:42:00
602868;159206;1;2018-10-26 17:43:00;2018-10-26 19:53:00
602869;158633;1;2018-10-26 17:43:00;2018-10-26 19:54:00
602870;159197;1;2018-10-26 17:43:00;2018-10-26 19:53:00
602871;136721;3;2018-10-26 17:59:00;2018-10-26 19:50:00
602872;105462;3;2018-10-26 18:08:00;2018-10-26 23:01:00
602873;109657;1;2018-10-26 18:08:00;2018-10-27 06:12:00
602874;43265;3;2018-10-26 18:08:00;2018-10-26 23:01:00
602875;159610;3;2018-10-26 18:10:00;2018-10-26 19:49:00
602876;159212;1;2018-10-26 18:13:00;2018-10-26 19:52:00
602877;159200;1;2018-10-26 18:13:00;2018-10-26 19:52:00
602878;159611;3;2018-10-26 18:14:00;2018-10-26 19:02:00
602879;159613;1;2018-10-26 18:15:00;2018-10-26 21:24:00
602880;159614;3;2018-10-26 18:18:00;2018-10-26 18:31:00
602881;148562;1;2018-10-26 18:24:00;2018-10-27 06:12:00
602882;155400;1;2018-10-26 18:27:00;2018-10-26 19:30:00
602883;157988;3;2018-10-26 18:28:00;2018-10-27 07:40:00
602884;146425;3;2018-10-26 18:38:00;2018-10-27 08:54:00
602885;74938;1;2018-10-26 18:43:00;2018-10-26 19:26:00
602886;155794;1;2018-10-26 18:48:00;2018-10-26 21:06:00
602887;155947;1;2018-10-26 18:48:00;2018-10-26 21:06:00
602888;155793;1;2018-10-26 18:48:00;2018-10-26 21:06:00
602889;140140;1;2018-10-26 18:48:00;2018-10-26 21:25:00
602890;159445;1;2018-10-26 18:51:00;2018-10-27 08:48:00
602891;159446;1;2018-10-26 18:52:00;2018-10-27 08:48:00
602892;159615;1;2018-10-26 18:54:00;2018-10-27 08:48:00
602893;10547;1;2018-10-26 18:56:00;2018-10-26 21:24:00
602894;159616;1;2018-10-26 19:00:00;2018-10-26 20:45:00
602895;69151;3;2018-10-26 19:11:00;2018-10-27 06:52:00
602896;157802;3;2018-10-26 19:35:00;2018-10-26 21:41:00
602897;155596;3;2018-10-26 19:35:00;2018-10-26 21:41:00
602898;143388;1;2018-10-26 19:37:00;2018-10-26 22:57:00
602899;159313;1;2018-10-26 19:37:00;2018-10-26 22:57:00
602900;158992;1;2018-10-26 19:39:00;2018-10-26 21:23:00
602901;153380;1;2018-10-26 19:39:00;2018-10-26 21:28:00
602902;109580;3;2018-10-26 19:44:00;2018-10-27 02:24:00
602903;151192;3;2018-10-26 19:54:00;2018-10-26 20:41:00
602904;159206;1;2018-10-26 20:05:00;2018-10-26 21:25:00
602905;158633;1;2018-10-26 20:05:00;2018-10-26 21:25:00
602906;158977;3;2018-10-26 20:10:00;2018-10-26 21:24:00
602907;158952;3;2018-10-26 20:10:00;2018-10-26 21:24:00
602908;159618;3;2018-10-26 20:32:00;2018-10-27 05:06:00
602909;159212;1;2018-10-26 20:32:00;2018-10-26 21:36:00
602910;81104;1;2018-10-26 20:33:00;2018-10-26 21:38:00
602911;113122;1;2018-10-26 20:34:00;2018-10-27 05:26:00
602912;159197;1;2018-10-26 20:36:00;2018-10-26 21:25:00
602913;157797;3;2018-10-26 20:41:00;2018-10-26 21:40:00
602914;158950;3;2018-10-26 20:41:00;2018-10-26 21:39:00
602915;158969;3;2018-10-26 20:41:00;2018-10-26 21:39:00
602916;157444;3;2018-10-26 20:47:00;2018-10-27 05:08:00
602917;159523;3;2018-10-26 20:48:00;2018-10-27 05:09:00
602918;154068;3;2018-10-26 21:04:00;2018-10-27 06:46:00
602919;124363;1;2018-10-26 21:13:00;2018-10-27 03:44:00
602920;124361;1;2018-10-26 21:14:00;2018-10-27 03:51:00
602921;158717;1;2018-10-26 21:14:00;2018-10-27 03:51:00
602922;124362;1;2018-10-26 21:15:00;2018-10-27 03:52:00
602923;159619;1;2018-10-26 21:20:00;2018-10-27 04:54:00
602924;159620;1;2018-10-26 21:23:00;2018-10-27 04:54:00
602925;146257;3;2018-10-26 21:28:00;2018-10-27 08:51:00
602926;149166;3;2018-10-26 21:30:00;2018-10-27 04:09:00
602927;26094;3;2018-10-26 21:30:00;2018-10-27 02:48:00
602928;155849;1;2018-10-26 21:33:00;2018-10-27 07:24:00
602929;158985;1;2018-10-26 22:01:00;2018-10-26 23:05:00
602930;159200;1;2018-10-26 22:01:00;2018-10-26 23:05:00
602931;159193;1;2018-10-26 22:03:00;2018-10-26 23:13:00
602932;158598;1;2018-10-26 22:03:00;2018-10-26 23:13:00
602933;140894;1;2018-10-26 22:15:00;2018-10-27 08:40:00
602934;140895;1;2018-10-26 22:15:00;2018-10-27 08:38:00
602935;125497;1;2018-10-26 22:16:00;2018-10-27 08:38:00
602936;140563;3;2018-10-26 22:23:00;2018-10-27 01:51:00
602937;159621;3;2018-10-26 22:58:00;2018-10-26 20:40:00
602938;159622;1;2018-10-26 23:02:00;2018-10-26 23:51:00
602939;159623;1;2018-10-26 23:05:00;2018-10-26 23:50:00
602940;159624;1;2018-10-26 23:12:00;2018-10-27 02:23:00
602941;159626;1;2018-10-26 23:15:00;2018-10-27 02:23:00
602942;143388;3;2018-10-26 23:34:00;2018-10-28 02:09:00
602943;159313;3;2018-10-26 23:37:00;2018-10-28 02:09:00
602944;159627;1;2018-10-27 00:14:00;2018-10-27 08:50:00
602945;159630;1;2018-10-27 00:19:00;2018-10-27 08:50:00
602946;117328;1;2018-10-27 00:21:00;2018-10-27 03:11:00
602947;159631;1;2018-10-27 00:25:00;2018-10-27 03:10:00
602948;159632;1;2018-10-27 00:27:00;2018-10-27 03:10:00
602949;159633;3;2018-10-27 02:06:00;2018-10-26 20:55:00
602950;146020;1;2018-10-27 02:17:00;2018-10-27 06:45:00
602951;159634;1;2018-10-27 02:22:00;2018-10-27 06:48:00
602952;109580;3;2018-10-27 02:43:00;2018-10-27 02:24:00
602953;159635;3;2018-10-27 03:13:00;2018-10-27 05:12:00
602954;52075;1;2018-10-27 03:14:00;2018-10-27 04:29:00
602955;159639;3;2018-10-27 03:18:00;2018-10-27 05:12:00
602956;159642;3;2018-10-27 03:39:00;2018-10-27 01:45:00
602957;140563;3;2018-10-27 03:44:00;2018-10-27 03:46:00
602958;140634;3;2018-10-27 04:10:00;2018-10-27 04:12:00
602959;140634;3;2018-10-27 04:14:00;2018-10-27 04:18:00
602960;159643;3;2018-10-27 04:57:00;2018-10-27 01:43:00
602961;87844;1;2018-10-27 05:08:00;2018-10-27 15:08:00
602962;143040;1;2018-10-27 05:13:00;2018-10-27 11:45:00
602963;157989;3;2018-10-27 05:27:00;2018-10-27 16:00:00
602964;159589;1;2018-10-27 05:46:00;2018-10-27 07:12:00
602965;159056;1;2018-10-27 05:46:00;2018-10-27 07:12:00
602966;140634;3;2018-10-27 05:54:00;2018-10-27 08:50:00
602967;159644;3;2018-10-27 06:10:00;2018-10-27 06:48:00
602968;159645;3;2018-10-27 06:14:00;2018-10-27 06:50:00
602969;155933;3;2018-10-27 06:22:00;2018-10-27 07:31:00
602970;159646;3;2018-10-27 06:25:00;2018-10-27 06:48:00
602971;159647;3;2018-10-27 06:28:00;2018-10-27 06:47:00
602972;159176;1;2018-10-27 06:34:00;2018-10-27 07:12:00
602973;133637;1;2018-10-27 06:40:00;2018-10-27 11:28:00
602974;159648;1;2018-10-27 06:42:00;2018-10-27 11:28:00
602975;159214;1;2018-10-27 06:52:00;2018-10-27 09:34:00
602976;159216;1;2018-10-27 06:52:00;2018-10-27 09:32:00
602977;53674;3;2018-10-27 07:41:00;2018-10-27 09:47:00
602978;128842;1;2018-10-27 07:46:00;2018-10-27 09:25:00
602979;159650;3;2018-10-27 07:50:00;2018-10-27 09:47:00
602980;158812;1;2018-10-27 08:13:00;2018-10-27 14:53:00
602981;119042;1;2018-10-27 08:13:00;2018-10-27 14:53:00
602982;159209;1;2018-10-27 08:13:00;2018-10-27 14:53:00
602983;158986;1;2018-10-27 08:13:00;2018-10-27 12:27:00
602984;158663;1;2018-10-27 08:13:00;2018-10-27 14:53:00
602985;133591;1;2018-10-27 08:34:00;2018-10-27 10:53:00
602986;51787;1;2018-10-27 08:53:00;2018-10-27 14:21:00
602987;158950;3;2018-10-27 10:00:00;2018-10-27 13:34:00
602988;158977;3;2018-10-27 10:00:00;2018-10-27 13:34:00
602989;158633;1;2018-10-27 10:13:00;2018-10-27 11:20:00
602990;159589;1;2018-10-27 10:14:00;2018-10-27 11:19:00
602991;159652;3;2018-10-27 10:15:00;2018-10-27 13:02:00
602992;159056;1;2018-10-27 10:15:00;2018-10-27 11:21:00
602993;145930;1;2018-10-27 10:20:00;2018-10-27 12:05:00
602994;159197;1;2018-10-27 10:21:00;2018-10-27 12:06:00
602995;159206;1;2018-10-27 10:21:00;2018-10-27 12:05:00
602996;158951;3;2018-10-27 10:26:00;2018-10-27 12:47:00
602997;158970;3;2018-10-27 10:26:00;2018-10-27 12:47:00
602998;157791;3;2018-10-27 10:26:00;2018-10-27 12:47:00
